transaction_id,amount,transaction_time,device_type,location,payment_method,merchant_category,transaction_frequency,account_age_days,avg_transaction_amount,failed_transactions_24h,is_international,device_change,is_fraud
28542,950.14,5,mobile,rural,Credit Card,fashion,11,2162,7171.19,5,0,0,0
28543,8767.46,21,mobile,urban,Debit Card,food,34,2803,1628.03,9,0,0,0
28544,1146.4,23,mobile,rural,Paytm Wallet,entertainment,25,2530,2003.19,9,0,0,0
28545,196.57,5,tablet,rural,Net Banking,electronics,26,2160,1866.23,9,0,0,0
28546,549.19,9,mobile,rural,UPI,entertainment,38,1223,1891.16,6,0,0,0
28547,5840.54,19,desktop,urban,Credit Card,fashion,40,1311,631.66,4,0,0,0
28548,2650.26,11,mobile,urban,Amazon Pay Wallet,fashion,25,2646,8362.47,1,0,0,0
28549,4525.8,3,desktop,urban,UPI,travel,36,2051,1211.88,4,0,1,0
28550,4963.02,4,desktop,urban,UPI,fashion,10,440,8.05,5,0,0,0
28551,5198.83,22,desktop,urban,Paytm Wallet,entertainment,20,2460,299.74,2,0,1,0
28552,2399.62,15,mobile,semi-urban,Amazon Pay Wallet,food,38,615,871.53,10,0,0,0
28553,584.84,12,mobile,urban,UPI,grocery,24,1998,2379.41,0,0,1,0
28554,481.33,0,mobile,semi-urban,Debit Card,fashion,22,2133,3375.56,6,0,0,0
28555,2559.84,0,mobile,urban,Debit Card,travel,49,994,4783.89,10,0,0,0
28556,1369.55,15,tablet,semi-urban,Net Banking,entertainment,13,2830,1710.85,10,1,0,0
28557,2449.66,20,mobile,urban,Debit Card,entertainment,36,2733,1251.83,7,0,0,0
28558,2070.32,4,tablet,semi-urban,Net Banking,food,38,2577,3581.44,9,0,0,0
28559,2765.4,16,tablet,rural,Net Banking,travel,1,1866,1864.45,8,0,0,0
28560,97.92,22,mobile,urban,Net Banking,fashion,47,1598,1144.75,0,0,0,0
28561,100.16,6,mobile,semi-urban,UPI,entertainment,10,1671,2042.31,9,1,0,0
28562,3836.04,3,desktop,semi-urban,Paytm Wallet,entertainment,21,519,114.63,5,0,0,0
28563,643.77,1,mobile,semi-urban,UPI,grocery,3,497,2704.55,11,0,1,0
28564,3168.37,1,mobile,urban,Net Banking,food,33,2520,1836.33,6,0,0,0
28565,2372.78,3,tablet,urban,Net Banking,entertainment,39,1696,38.8,1,0,0,0
28566,12018.09,1,mobile,rural,Paytm Wallet,entertainment,43,699,3117.2,9,0,0,0
28567,5412.82,0,mobile,rural,Net Banking,food,44,2147,585.41,2,0,1,0
28568,1598.88,16,desktop,urban,Credit Card,food,6,628,282.43,11,0,0,0
28569,2874.57,7,tablet,urban,Credit Card,travel,14,397,753.04,7,0,0,0
28570,374.27,17,mobile,urban,Credit Card,entertainment,16,2628,2455.51,0,0,0,0
28571,1465.17,8,mobile,rural,Debit Card,food,20,2910,13.96,5,0,0,0
28572,3971.51,1,tablet,rural,PhonePe Wallet,grocery,40,2203,4119.7,5,0,0,0
28573,2923.92,3,mobile,semi-urban,Net Banking,fashion,21,2369,1442.77,2,0,0,0
28574,1987.69,22,tablet,urban,Amazon Pay Wallet,food,32,403,1080.22,0,0,0,0
28575,582.68,6,mobile,semi-urban,UPI,travel,24,2444,8191.75,6,0,0,0
28576,4875.88,10,desktop,urban,PhonePe Wallet,grocery,28,2700,2446.75,3,0,0,0
28577,957.17,7,mobile,urban,Debit Card,travel,44,1651,360.03,7,0,0,0
28578,5152.39,2,mobile,semi-urban,Net Banking,entertainment,15,2251,4918.5,6,0,0,0
28579,2837.23,16,mobile,urban,Paytm Wallet,entertainment,7,2576,2597.3,5,0,0,0
28580,1399.14,3,desktop,semi-urban,Credit Card,food,44,1654,1061.39,5,0,0,0
28581,124.36,15,desktop,urban,UPI,travel,10,2547,1327.7,3,1,0,0
28582,793.53,2,desktop,urban,PhonePe Wallet,grocery,8,1554,4613.69,2,0,0,0
28583,6596.59,19,mobile,urban,Net Banking,grocery,20,1907,363.31,2,0,1,0
28584,5110.82,21,desktop,urban,Paytm Wallet,food,12,734,3063.73,7,0,0,0
28585,2565.96,15,mobile,urban,Debit Card,electronics,27,2064,532.76,8,0,0,0
28586,1883.89,0,mobile,urban,Debit Card,grocery,16,896,2093.99,9,0,1,0
28587,3125.07,12,mobile,semi-urban,Credit Card,electronics,17,2243,4334.82,2,0,0,0
28588,1883.47,16,mobile,semi-urban,Amazon Pay Wallet,food,5,1748,140.01,8,0,0,0
28589,3101.04,11,desktop,semi-urban,UPI,fashion,5,2704,1473.23,6,0,0,0
28590,1101.93,15,mobile,urban,PhonePe Wallet,electronics,5,2912,5318.03,5,0,1,0
28591,5469.7,1,mobile,rural,Amazon Pay Wallet,entertainment,13,2592,855.59,10,0,0,0
28592,3631.16,9,desktop,urban,PhonePe Wallet,entertainment,19,2418,5446.68,7,0,0,0
28593,1201.32,2,mobile,urban,PhonePe Wallet,food,32,2679,540.17,2,0,1,0
28594,5327.65,11,tablet,urban,Paytm Wallet,grocery,13,2261,1241.26,9,0,0,0
28595,2004.44,20,mobile,urban,Paytm Wallet,electronics,20,1980,1490.82,3,0,0,0
28596,575.8,5,mobile,semi-urban,PhonePe Wallet,entertainment,41,416,1433.34,0,0,0,0
28597,242.69,4,mobile,semi-urban,Debit Card,travel,2,2568,4396.3,6,0,1,0
28598,3607.98,23,mobile,rural,Debit Card,grocery,14,537,1189.83,3,0,0,0
28599,6010.13,0,mobile,urban,Net Banking,fashion,8,2518,1330.51,0,0,0,0
28600,4942.07,22,mobile,semi-urban,PhonePe Wallet,travel,40,2977,4291.98,3,1,0,0
28601,3198.3,15,desktop,semi-urban,Debit Card,fashion,28,951,4375.92,1,0,0,0
28602,457.27,7,desktop,urban,Net Banking,electronics,3,2625,1408.11,10,0,1,0
28603,296.29,12,mobile,semi-urban,Debit Card,electronics,11,383,1115.75,2,1,0,0
28604,1269.5,13,desktop,urban,Paytm Wallet,grocery,37,1133,926.71,0,0,0,0
28605,5791.22,10,mobile,urban,Net Banking,grocery,25,2014,4555.23,7,0,1,0
28606,9789.76,11,mobile,urban,Paytm Wallet,entertainment,29,1197,4305.62,4,0,0,0
28607,828.69,12,tablet,urban,Credit Card,entertainment,27,543,846.75,9,0,0,0
28608,4307.66,7,mobile,urban,Debit Card,food,8,2097,448.35,0,0,0,0
28609,2559.03,9,desktop,urban,Debit Card,electronics,21,528,1563.19,7,0,0,0
28610,96.97,2,mobile,semi-urban,UPI,food,34,1735,2433.1,2,0,0,0
28611,2348.67,5,desktop,urban,UPI,travel,31,2889,1753.68,9,0,0,0
28612,4918.77,20,desktop,semi-urban,Debit Card,electronics,33,1574,568.33,9,0,0,0
28613,969.4,18,mobile,rural,Amazon Pay Wallet,grocery,45,220,54.67,4,0,0,0
28614,6829.63,17,mobile,semi-urban,UPI,food,10,2238,1687.7,7,0,0,0
28615,808.59,17,tablet,rural,Amazon Pay Wallet,travel,9,1612,675.12,0,0,0,0
28616,238.67,19,desktop,rural,Net Banking,electronics,13,2654,2812.02,0,0,0,0
28617,522.84,17,mobile,urban,PhonePe Wallet,fashion,5,693,109.68,9,0,1,0
28618,5442.07,15,desktop,rural,Amazon Pay Wallet,fashion,11,578,5572.65,2,0,1,0
28619,1620.28,20,tablet,semi-urban,Paytm Wallet,fashion,45,2857,134.94,3,0,0,0
28620,4782.84,12,desktop,rural,Amazon Pay Wallet,food,20,836,718.58,9,0,0,0
28621,2272.95,23,mobile,semi-urban,PhonePe Wallet,entertainment,13,381,318.34,2,1,0,0
28622,1965.01,10,desktop,semi-urban,Credit Card,food,24,2921,8951.47,2,0,1,0
28623,4933.85,17,mobile,urban,Amazon Pay Wallet,entertainment,43,1353,13.26,8,0,0,0
28624,1652.28,15,mobile,urban,Net Banking,fashion,14,2687,353.67,4,0,0,0
28625,4858.96,13,mobile,urban,UPI,entertainment,46,2045,372.52,4,0,0,0
28626,318.29,6,desktop,semi-urban,Credit Card,entertainment,49,2614,3002.17,5,1,0,0
28627,3034.37,5,tablet,semi-urban,UPI,electronics,27,57,4095.26,6,0,0,0
28628,3637.9,16,desktop,urban,Credit Card,electronics,49,1582,6158.85,1,0,0,0
28629,6880.8,22,mobile,urban,Paytm Wallet,fashion,6,1047,228.07,1,0,0,0
28630,762.06,14,mobile,rural,Debit Card,grocery,14,1457,288.59,3,1,0,0
28631,2780.69,9,mobile,rural,Net Banking,entertainment,19,1132,11669.01,9,0,0,0
28632,1703.55,16,mobile,semi-urban,PhonePe Wallet,travel,32,2941,86.54,3,0,1,0
28633,1447.55,1,mobile,semi-urban,Net Banking,grocery,9,2026,1879.09,10,0,0,0
28634,338.54,22,desktop,semi-urban,PhonePe Wallet,grocery,10,2373,524.16,6,0,0,0
28635,432.42,16,mobile,urban,Debit Card,fashion,3,2130,3625.74,7,0,0,0
28636,5441.8,12,mobile,semi-urban,Credit Card,grocery,11,2712,23.25,10,0,0,0
28637,4155.93,17,desktop,urban,Amazon Pay Wallet,grocery,40,403,300.09,1,0,0,0
28638,1445.46,18,desktop,urban,Credit Card,fashion,35,1465,727.13,9,0,0,0
28639,5289.28,1,desktop,rural,Net Banking,electronics,14,443,1244.22,3,0,0,0
28640,252.64,1,mobile,semi-urban,Paytm Wallet,food,7,2233,1125.45,0,0,1,0
28641,2940.68,17,mobile,urban,Amazon Pay Wallet,fashion,24,1646,3291.58,3,0,0,0
28642,6078.86,6,mobile,urban,Net Banking,food,8,2395,234.09,5,0,0,0
28643,5476.52,9,tablet,semi-urban,UPI,entertainment,11,563,2341.7,0,0,0,0
28644,1399.39,3,mobile,semi-urban,PhonePe Wallet,entertainment,4,1072,2327.29,9,0,0,0
28645,4102.23,3,desktop,semi-urban,UPI,entertainment,8,2659,11325.48,5,0,0,0
28646,1673.06,23,mobile,rural,PhonePe Wallet,food,20,1090,2009.83,1,0,0,0
28647,5500.34,20,desktop,urban,PhonePe Wallet,grocery,6,298,808.31,9,0,0,0
28648,2269.94,0,desktop,rural,Debit Card,electronics,36,1018,786.19,11,0,0,0
28649,4342.68,1,desktop,semi-urban,Credit Card,grocery,45,862,2120.59,1,0,0,0
28650,245.49,9,mobile,urban,Credit Card,fashion,18,480,2009.42,11,0,0,0
28651,2674.98,14,mobile,rural,Credit Card,entertainment,14,1938,2542.93,5,0,0,0
28652,2397.42,11,desktop,semi-urban,Amazon Pay Wallet,entertainment,31,2474,2047.76,1,0,0,0
28653,2824.65,2,mobile,urban,Amazon Pay Wallet,fashion,29,2710,405.53,5,0,0,0
28654,3568.65,3,mobile,rural,PhonePe Wallet,travel,17,1630,1172.52,1,0,0,0
28655,7507.1,8,mobile,urban,Credit Card,grocery,14,486,523.51,9,0,0,0
28656,4620.88,13,mobile,urban,Debit Card,grocery,24,2602,2280.74,9,0,0,0
28657,743.99,9,mobile,urban,UPI,electronics,47,1849,2792.3,11,0,0,0
28658,5244.31,9,mobile,semi-urban,PhonePe Wallet,fashion,7,2800,1511.32,11,0,0,0
28659,390.6,4,tablet,semi-urban,Net Banking,grocery,33,627,3334.35,5,0,1,0
28660,2920.16,10,mobile,rural,Amazon Pay Wallet,food,38,892,4050.06,11,0,0,0
28661,6430.44,13,desktop,semi-urban,PhonePe Wallet,travel,30,1048,3194.35,0,0,0,0
28662,319.82,5,mobile,semi-urban,PhonePe Wallet,electronics,37,2117,2235.33,7,0,0,0
28663,5685.22,10,mobile,rural,Debit Card,grocery,2,2837,682.29,11,0,0,0
28664,4807.7,10,desktop,urban,UPI,food,41,651,1225.66,9,0,0,0
28665,2102.18,2,desktop,rural,Debit Card,food,18,466,4360.17,3,0,0,0
28666,1108.4,12,desktop,urban,Amazon Pay Wallet,grocery,33,375,623.07,5,0,0,0
28667,1559.79,17,desktop,semi-urban,Amazon Pay Wallet,fashion,46,2017,2120.06,11,0,0,0
28668,10388.4,17,desktop,urban,Net Banking,entertainment,15,1898,3782.95,3,0,0,0
28669,675.8,5,mobile,urban,Amazon Pay Wallet,electronics,22,2081,7626.29,6,0,0,0
28670,2599.68,12,tablet,urban,Credit Card,entertainment,4,1941,1224.51,11,0,0,0
28671,260.73,5,desktop,rural,UPI,grocery,10,1903,3837.77,6,0,0,0
28672,737.29,11,mobile,urban,Paytm Wallet,travel,48,358,412.44,5,1,0,0
28673,4323.09,6,mobile,semi-urban,Debit Card,electronics,13,1519,1765.67,0,0,0,0
28674,1081.18,13,desktop,urban,Amazon Pay Wallet,electronics,8,1840,3358.4,5,0,0,0
28675,12756.38,8,mobile,semi-urban,Paytm Wallet,electronics,29,859,18.57,7,0,0,0
28676,2084.35,2,mobile,semi-urban,UPI,travel,21,2773,911.84,10,0,0,0
28677,2180.36,14,desktop,urban,Debit Card,fashion,31,1681,2554.72,9,0,0,0
28678,110.97,6,desktop,urban,Net Banking,travel,3,1640,386.17,10,0,0,0
28679,9406.83,6,desktop,rural,Amazon Pay Wallet,entertainment,22,2753,7698.4,2,0,0,0
28680,574.33,23,mobile,urban,UPI,travel,31,2454,4618.28,11,0,1,0
28681,2318.78,20,mobile,rural,Paytm Wallet,grocery,44,1767,2016.42,5,0,1,0
28682,1510.93,18,mobile,urban,Credit Card,entertainment,36,2168,492.69,5,0,1,0
28683,1611.43,1,desktop,semi-urban,UPI,travel,33,1031,2072.51,2,0,1,0
28684,3092.58,19,desktop,urban,Amazon Pay Wallet,fashion,15,2834,2088.41,3,0,0,0
28685,3254.92,23,mobile,semi-urban,Amazon Pay Wallet,food,36,1208,2145.06,8,0,0,0
28686,502.73,13,mobile,rural,UPI,food,37,1178,590.82,10,0,0,0
28687,2076.96,4,mobile,urban,Paytm Wallet,travel,13,1596,1563.62,6,1,0,0
28688,4688.77,0,desktop,urban,Net Banking,entertainment,1,1707,459.2,11,0,1,0
28689,1757.11,11,mobile,semi-urban,UPI,grocery,31,2352,300.57,7,0,0,0
28690,543.86,11,mobile,urban,Paytm Wallet,electronics,6,1066,910.22,9,0,0,0
28691,1127.21,18,mobile,urban,Debit Card,fashion,39,1682,304.61,2,0,0,0
28692,716.22,20,mobile,semi-urban,UPI,travel,2,418,1808.6,1,0,0,0
28693,403.4,21,mobile,urban,Credit Card,food,17,2878,2749.71,1,1,0,0
28694,1422.43,1,desktop,semi-urban,Credit Card,fashion,47,2727,2291.22,11,0,0,0
28695,2335.7,23,mobile,semi-urban,Amazon Pay Wallet,travel,20,1506,1847.75,6,0,0,0
28696,226.6,12,desktop,urban,Debit Card,entertainment,8,1604,1743.24,0,0,0,0
28697,2777.69,11,mobile,semi-urban,Net Banking,electronics,21,651,233.82,10,0,0,0
28698,14896.03,22,mobile,rural,Net Banking,travel,4,530,46.78,6,0,0,1
28699,9983.14,22,mobile,urban,Paytm Wallet,food,24,249,2186.25,6,1,0,0
28700,5301.32,6,desktop,rural,Debit Card,entertainment,36,1805,5781.95,4,0,0,0
28701,929.13,20,mobile,urban,Debit Card,travel,2,2628,5895.99,10,0,0,0
28702,67.99,1,mobile,semi-urban,Debit Card,travel,21,2108,2063.03,2,1,1,0
28703,5379.03,7,mobile,urban,UPI,entertainment,22,1052,1192.19,1,0,0,0
28704,172,18,mobile,rural,UPI,grocery,15,1716,2087.24,0,0,1,0
28705,690.61,18,mobile,urban,Debit Card,travel,29,1632,270.53,5,1,0,0
28706,2358.77,17,desktop,urban,PhonePe Wallet,food,18,498,140.43,0,0,0,0
28707,589.42,1,tablet,rural,Credit Card,travel,16,1548,637.83,4,1,0,0
28708,5383.48,1,desktop,urban,PhonePe Wallet,fashion,48,2797,7602.46,10,0,0,0
28709,4503.9,12,mobile,semi-urban,Credit Card,food,46,2981,3200.54,8,0,0,0
28710,4228.93,5,desktop,rural,Debit Card,fashion,1,2675,899.04,1,0,0,0
28711,5080.54,7,mobile,rural,Paytm Wallet,travel,9,279,4070.88,2,0,1,0
28712,744.24,18,desktop,rural,Net Banking,entertainment,18,663,856.99,1,0,0,0
28713,3915.72,5,mobile,rural,Paytm Wallet,food,43,5,3664.41,1,0,0,0
28714,1316.82,18,desktop,urban,UPI,entertainment,8,709,1452.79,9,0,0,0
28715,3297.44,8,mobile,semi-urban,UPI,grocery,24,383,4398.12,3,0,1,0
28716,390.4,14,mobile,urban,PhonePe Wallet,grocery,41,774,1578.08,6,1,0,0
28717,3668.31,16,mobile,urban,UPI,electronics,9,1376,2740.15,0,0,0,0
28718,10738.22,22,mobile,semi-urban,UPI,travel,1,1171,1013.25,2,0,0,0
28719,133.74,7,desktop,urban,Paytm Wallet,food,34,1510,1885.81,3,0,0,0
28720,295.58,8,mobile,rural,Credit Card,fashion,15,1891,818.35,4,0,0,0
28721,395.92,4,mobile,rural,UPI,food,18,135,1164.1,8,0,0,0
28722,1689.33,5,desktop,urban,Credit Card,electronics,38,2210,419.03,11,0,1,0
28723,1030.77,20,mobile,urban,Paytm Wallet,grocery,12,534,724.94,2,0,0,0
28724,4933.95,20,mobile,rural,Debit Card,entertainment,38,2432,1060.06,0,0,1,0
28725,1926.15,10,mobile,urban,Paytm Wallet,electronics,31,81,7079.38,4,0,0,0
28726,1988.07,6,mobile,rural,PhonePe Wallet,entertainment,4,2204,286.35,7,0,0,0
28727,3787.33,19,tablet,rural,UPI,food,10,2314,1261.57,2,0,0,0
28728,1348.11,14,tablet,rural,Net Banking,food,34,1400,1303.32,8,0,0,0
28729,1307.19,12,tablet,urban,Paytm Wallet,entertainment,39,1318,1157.68,6,0,0,0
28730,4243.17,14,tablet,semi-urban,Amazon Pay Wallet,electronics,33,941,39.76,7,0,0,0
28731,4542.95,13,tablet,urban,Debit Card,travel,18,2765,5686.86,10,0,0,0
28732,43.51,5,mobile,semi-urban,Net Banking,fashion,5,276,1429.02,2,0,1,0
28733,465.72,3,mobile,semi-urban,Amazon Pay Wallet,entertainment,9,488,1477.87,0,0,1,0
28734,718.96,17,desktop,urban,PhonePe Wallet,entertainment,20,78,245.27,3,0,0,0
28735,1299.74,17,desktop,urban,Amazon Pay Wallet,food,14,950,1832.63,9,0,0,0
28736,1033.6,3,mobile,urban,Amazon Pay Wallet,grocery,23,1480,2228.05,0,0,0,0
28737,3312.56,20,mobile,rural,Credit Card,fashion,19,2244,720,11,0,1,0
28738,5283.14,0,tablet,urban,PhonePe Wallet,entertainment,19,635,1909.59,2,0,0,0
28739,639.9,2,tablet,semi-urban,Debit Card,travel,41,2663,406.68,11,0,0,0
28740,2483.33,4,desktop,urban,Debit Card,fashion,23,400,1459.23,7,0,0,0
28741,1375.73,23,mobile,urban,Amazon Pay Wallet,entertainment,32,1447,348.32,0,1,1,0
28742,2114.31,19,mobile,semi-urban,UPI,electronics,38,541,835.77,8,0,0,0
28743,2908.74,5,mobile,semi-urban,Amazon Pay Wallet,travel,45,2237,64.18,3,0,0,0
28744,6721.64,3,desktop,urban,PhonePe Wallet,fashion,24,667,9814.52,9,0,0,0
28745,640.67,4,mobile,semi-urban,Amazon Pay Wallet,fashion,3,2565,5815.22,11,0,0,0
28746,273.08,11,desktop,urban,PhonePe Wallet,travel,29,2153,11.28,9,0,0,0
28747,2960.24,6,mobile,semi-urban,Net Banking,entertainment,42,1727,2341.63,5,1,0,0
28748,1503.27,12,mobile,urban,Credit Card,food,18,388,1920.45,5,0,0,0
28749,533.44,7,desktop,urban,Credit Card,entertainment,21,1187,88.28,3,0,0,0
28750,373.59,12,mobile,urban,PhonePe Wallet,food,36,574,2553.59,6,1,0,0
28751,2455.52,11,desktop,urban,Debit Card,grocery,14,964,3862.01,8,0,0,0
28752,1072.04,9,tablet,rural,Paytm Wallet,electronics,24,2223,3722.01,5,0,0,0
28753,17887.32,9,tablet,rural,Debit Card,electronics,47,245,2184.79,6,0,0,0
28754,1562.13,7,desktop,urban,Paytm Wallet,grocery,47,1119,4669.5,3,0,0,0
28755,715.86,13,mobile,semi-urban,Paytm Wallet,electronics,33,2818,2972.07,0,0,0,0
28756,2973.44,22,desktop,rural,Debit Card,grocery,5,2067,3336.31,11,0,0,0
28757,840.15,3,mobile,urban,Credit Card,travel,12,2395,2412.5,6,0,0,0
28758,2044.17,19,mobile,semi-urban,Paytm Wallet,travel,37,1512,1835.44,6,0,0,0
28759,1976.68,1,mobile,semi-urban,Amazon Pay Wallet,electronics,2,1297,1381.15,10,0,0,0
28760,1812.98,8,mobile,urban,Credit Card,grocery,1,2140,640.12,2,0,1,0
28761,4770.17,5,desktop,semi-urban,Debit Card,entertainment,38,2876,4499.14,8,0,0,0
28762,732.39,18,mobile,semi-urban,Amazon Pay Wallet,electronics,9,2568,249.4,10,0,0,1
28763,7039.84,2,mobile,rural,PhonePe Wallet,entertainment,47,1343,5439.01,5,0,0,0
28764,4701.15,12,desktop,urban,PhonePe Wallet,entertainment,7,1230,787.61,9,0,0,0
28765,1215.45,10,mobile,rural,Net Banking,grocery,45,1395,2637.39,5,0,0,0
28766,597.56,13,mobile,urban,Credit Card,grocery,30,2802,539.46,11,0,0,0
28767,983.58,16,mobile,rural,PhonePe Wallet,entertainment,21,2740,62.08,4,0,0,0
28768,1213.26,17,mobile,urban,Net Banking,fashion,15,1643,1799.34,11,0,0,0
28769,2442.1,4,mobile,urban,Debit Card,grocery,30,939,3365.91,0,1,0,0
28770,142.43,2,mobile,semi-urban,Credit Card,entertainment,40,2364,246.62,11,0,1,0
28771,7372.78,6,mobile,urban,Net Banking,travel,26,2695,878.99,1,0,0,0
28772,311.67,5,desktop,urban,UPI,entertainment,12,1736,1107.45,4,0,0,0
28773,982.49,2,mobile,rural,Amazon Pay Wallet,grocery,4,1987,435.56,1,0,0,0
28774,347.2,19,desktop,urban,Amazon Pay Wallet,grocery,29,2045,92.29,4,0,0,0
28775,889.86,12,mobile,semi-urban,Debit Card,entertainment,31,2074,1633.03,1,0,1,0
28776,5454.44,10,desktop,semi-urban,UPI,food,28,2624,6857.7,0,0,1,0
28777,2864.91,20,desktop,semi-urban,Net Banking,electronics,19,784,678.92,0,0,0,0
28778,773.68,1,tablet,urban,Amazon Pay Wallet,grocery,44,6,87.25,7,0,0,0
28779,6161.52,7,desktop,semi-urban,UPI,grocery,39,197,1476.15,0,0,0,0
28780,4839.01,11,desktop,rural,Credit Card,fashion,12,521,2134.07,8,0,0,0
28781,4203,11,mobile,urban,Debit Card,grocery,16,1495,1846.98,1,0,0,0
28782,5644.38,22,mobile,urban,Credit Card,fashion,4,638,1054.06,2,0,0,0
28783,2899.99,14,desktop,urban,Net Banking,travel,38,2481,893.19,2,0,0,0
28784,2088.08,7,mobile,urban,Amazon Pay Wallet,grocery,42,1725,542.49,10,0,0,0
28785,1404.9,11,desktop,rural,Paytm Wallet,travel,5,1700,611.19,9,0,1,0
28786,759.9,22,mobile,semi-urban,Paytm Wallet,grocery,38,902,6404.93,4,0,0,0
28787,2445.35,9,desktop,rural,Paytm Wallet,entertainment,3,1648,56.8,6,0,0,0
28788,6608.01,20,desktop,urban,Debit Card,fashion,24,2983,172,4,0,0,0
28789,2704.07,2,mobile,urban,UPI,travel,21,2919,67.6,8,0,0,0
28790,7562.48,5,desktop,urban,Paytm Wallet,travel,5,1279,3294.73,1,0,0,0
28791,1324.45,21,mobile,urban,PhonePe Wallet,entertainment,35,1642,1724.85,4,1,0,0
28792,3563.69,14,tablet,urban,Amazon Pay Wallet,travel,45,1141,899.95,2,1,0,0
28793,3138.05,13,mobile,semi-urban,Net Banking,food,25,1143,401.12,4,0,0,0
28794,3329.93,2,mobile,urban,Debit Card,food,10,2619,3420.88,7,0,1,0
28795,3107.27,17,mobile,rural,UPI,fashion,13,676,1261.28,7,0,0,0
28796,751.75,20,mobile,urban,Amazon Pay Wallet,food,28,2799,660.82,11,0,0,0
28797,465.02,23,mobile,rural,Credit Card,grocery,9,825,5188.25,3,0,0,0
28798,11537.06,23,mobile,urban,UPI,fashion,32,456,15.8,9,0,0,0
28799,139.06,16,desktop,semi-urban,PhonePe Wallet,grocery,47,28,855.71,7,0,0,0
28800,1891.85,13,mobile,urban,Credit Card,electronics,7,1858,82.98,4,0,0,0
28801,1660.57,13,mobile,semi-urban,Debit Card,travel,7,1559,515.85,5,0,0,0
28802,1338.95,15,mobile,urban,UPI,grocery,29,2718,5620.69,2,0,0,0
28803,4569.56,18,mobile,urban,Credit Card,fashion,7,28,1208.67,5,0,0,0
28804,4103.6,10,mobile,urban,UPI,food,43,1057,2237.69,4,0,0,0
28805,7068.75,4,mobile,urban,UPI,grocery,44,2037,284.21,6,0,0,0
28806,1510,0,mobile,urban,PhonePe Wallet,electronics,47,1733,2937.9,0,0,0,0
28807,2491.57,21,tablet,urban,Net Banking,fashion,18,2247,758.87,10,0,0,0
28808,6685.41,19,desktop,urban,Credit Card,fashion,38,142,133.8,4,0,1,0
28809,15272.96,17,mobile,urban,Credit Card,travel,19,724,1675.25,4,0,0,0
28810,10449.93,13,mobile,urban,PhonePe Wallet,electronics,46,248,1536.78,3,0,0,0
28811,3795.88,4,tablet,rural,Debit Card,grocery,41,2954,1669.72,8,1,0,0
28812,463.75,4,mobile,rural,Net Banking,food,19,1266,670.04,1,0,0,0
28813,70.38,21,mobile,semi-urban,Paytm Wallet,entertainment,33,57,57.74,9,0,0,0
28814,5232.65,4,desktop,rural,Paytm Wallet,grocery,9,2621,5033.77,3,0,0,0
28815,5515.46,9,desktop,rural,Amazon Pay Wallet,travel,2,827,1769.04,7,0,0,0
28816,4115.53,9,desktop,urban,UPI,electronics,40,2059,1961.98,8,0,0,0
28817,985.19,8,mobile,urban,PhonePe Wallet,grocery,33,771,13.34,8,1,0,0
28818,3063.44,13,mobile,rural,Debit Card,grocery,13,2156,4195.66,9,0,0,0
28819,1140.48,0,desktop,semi-urban,Amazon Pay Wallet,fashion,46,390,3684.18,5,0,0,0
28820,1797.05,23,mobile,semi-urban,Credit Card,entertainment,45,2967,5900.83,0,0,0,0
28821,1445.91,5,mobile,rural,Debit Card,travel,45,2884,3696.01,7,0,0,0
28822,7347.7,6,mobile,rural,UPI,electronics,32,2967,4515.66,6,0,0,0
28823,800.34,11,mobile,semi-urban,UPI,entertainment,25,657,246.93,9,0,0,0
28824,2585.49,14,mobile,rural,Credit Card,travel,49,587,3854.36,11,0,0,0
28825,1343.47,15,mobile,rural,Credit Card,grocery,45,389,5793.97,4,0,0,1
28826,3263.65,2,mobile,rural,Net Banking,grocery,3,1893,5660.51,1,0,0,0
28827,2494.22,15,mobile,urban,UPI,electronics,2,1753,1211.25,8,0,0,0
28828,7730.18,7,mobile,urban,Paytm Wallet,entertainment,39,2771,2208.71,7,0,0,0
28829,321.46,13,desktop,urban,Paytm Wallet,electronics,31,2159,6118.07,5,0,0,0
28830,747.85,2,mobile,urban,Debit Card,travel,5,2295,954.42,10,0,0,0
28831,4361.77,11,mobile,urban,Net Banking,travel,46,2112,1054.22,1,0,0,0
28832,1380.33,13,mobile,urban,Net Banking,electronics,46,1907,654.27,7,0,1,0
28833,543.79,18,mobile,semi-urban,Amazon Pay Wallet,electronics,7,2240,1805.11,9,0,0,0
28834,2099.44,3,mobile,rural,UPI,entertainment,31,744,195.4,6,0,1,0
28835,3167.88,11,desktop,urban,Debit Card,grocery,32,800,1441.82,3,0,0,0
28836,137.59,2,tablet,rural,Amazon Pay Wallet,electronics,44,1042,217.13,0,0,0,0
28837,1034.33,21,tablet,rural,Amazon Pay Wallet,electronics,37,612,4721.43,9,0,0,0
28838,4973.09,22,desktop,urban,PhonePe Wallet,entertainment,44,1149,6959.29,8,0,0,1
28839,2203.44,15,desktop,urban,Paytm Wallet,grocery,34,1190,65.1,3,0,1,0
