amount,payment_method,merchant_category,device_new,location_change,transaction_time,is_fraud
87419.11,Credit Card,Healthcare,1,0,Night,1
120969.52,Debit Card,Finance & Investments,0,0,Day,0
55983.82,Credit Card,Food & Dining,0,0,Day,0
113528.3,Credit Card,Fuel,0,0,Day,0
166831.44,UPI,Subscriptions,0,1,Day,0
36941.63,Credit Card,Healthcare,1,0,Day,0
136387.1,NetBanking,Healthcare,0,1,Night,1
71459.71,NetBanking,Fuel,1,1,Day,1
132989.52,UPI,Shopping,0,1,Night,1
167775.64,UPI,Gaming,0,1,Night,1
95316.61,Credit Card,Shopping,0,0,Day,0
144082.15,Debit Card,Food & Dining,1,1,Day,1
63728.78,Credit Card,Finance & Investments,1,1,Night,1
184825.02,Debit Card,Finance & Investments,1,1,Day,1
199605.78,NetBanking,Luxury Goods,1,0,Night,1
70768.89,NetBanking,Food & Dining,0,1,Day,0
135872.3,Debit Card,Entertainment,1,1,Night,1
81941.48,Credit Card,Gaming,1,1,Night,1
130783.73,UPI,Gaming,1,1,Night,1
23700.99,Debit Card,Fuel,1,0,Night,0
38310.71,NetBanking,Travel & Transport,0,1,Night,0
134855.89,Debit Card,Food & Dining,1,1,Day,1
17521.8,UPI,Fuel,0,1,Night,0
14406.0,NetBanking,Grocery,1,1,Day,0
77827.9,UPI,Grocery,1,0,Night,1
13001.91,NetBanking,Shopping,1,0,Day,0
157259.28,Credit Card,Food & Dining,1,0,Night,1
7578.36,Credit Card,Finance & Investments,0,0,Day,0
77023.12,Debit Card,Electronics,0,1,Day,1
98814.17,Debit Card,Fuel,1,0,Night,1
147242.07,Credit Card,Shopping,1,0,Night,1
32019.03,Debit Card,Gaming,0,0,Day,0
148347.88,Debit Card,Grocery,1,0,Night,1
9896.1,Credit Card,Utilities & Bills,1,0,Night,0
140020.28,NetBanking,Gaming,0,0,Day,0
129328.64,Credit Card,Travel & Transport,1,0,Day,0
25373.57,Credit Card,Healthcare,1,0,Night,0
604.38,Credit Card,Healthcare,0,0,Night,0
135493.74,UPI,Luxury Goods,0,0,Night,1
39668.29,UPI,Healthcare,1,1,Day,0
90025.41,UPI,Finance & Investments,1,0,Day,0
16918.2,Credit Card,Travel & Transport,0,0,Day,0
102798.82,Credit Card,Luxury Goods,0,0,Night,1
185009.6,UPI,Food & Dining,0,1,Night,1
193037.67,UPI,Finance & Investments,0,1,Day,0
92837.25,UPI,Travel & Transport,0,0,Day,0
144650.27,Credit Card,Fuel,0,1,Day,0
116345.43,Credit Card,Subscriptions,0,1,Day,0
49613.68,Debit Card,Finance & Investments,0,1,Night,0
167893.97,Credit Card,Healthcare,1,0,Day,0
56992.59,Debit Card,Shopping,1,1,Day,1
60316.95,UPI,Fuel,0,0,Night,0
6754.72,Credit Card,Healthcare,1,1,Night,1
29034.2,Credit Card,Luxury Goods,1,1,Day,1
149827.04,Credit Card,Luxury Goods,1,1,Night,1
109428.93,Debit Card,Food & Dining,0,0,Day,0
46004.15,UPI,Subscriptions,0,1,Night,0
77526.66,UPI,Fuel,0,1,Day,0
51617.03,NetBanking,Subscriptions,1,1,Day,1
65583.85,NetBanking,Fuel,1,0,Day,0
89913.64,Debit Card,Travel & Transport,0,0,Night,0
168775.59,NetBanking,Finance & Investments,1,1,Night,1
25378.63,Debit Card,Electronics,1,0,Day,0
78958.43,Debit Card,Finance & Investments,1,1,Night,1
148753.95,Debit Card,Education,1,1,Day,1
63757.71,UPI,Luxury Goods,0,1,Day,1
193827.76,Credit Card,Subscriptions,1,1,Night,1
44246.62,NetBanking,Finance & Investments,0,0,Night,0
37644.21,NetBanking,Food & Dining,1,0,Day,0
52362.64,Credit Card,Education,1,0,Day,0
99122.72,UPI,Utilities & Bills,0,0,Night,0
59129.38,NetBanking,Grocery,1,1,Day,1
85363.13,NetBanking,Travel & Transport,1,0,Night,1
158716.38,UPI,Entertainment,1,1,Night,1
152442.98,UPI,Electronics,1,0,Day,1
50970.53,NetBanking,Education,0,1,Night,1
73829.26,UPI,Grocery,0,0,Day,0
57173.2,Debit Card,Travel & Transport,0,1,Night,1
58140.34,Debit Card,Finance & Investments,1,0,Night,1
176172.61,Credit Card,Education,0,0,Day,0
100472.35,Debit Card,Food & Dining,1,1,Night,1
133828.45,Credit Card,Utilities & Bills,0,1,Day,0
83416.6,NetBanking,Fuel,1,1,Night,1
47680.28,Debit Card,Fuel,0,1,Night,0
175571.13,NetBanking,Luxury Goods,0,1,Night,1
90310.27,Debit Card,Fuel,1,0,Night,1
177909.14,NetBanking,Gaming,0,0,Night,1
167640.39,NetBanking,Healthcare,0,0,Night,0
18799.6,Credit Card,Grocery,0,0,Day,0
67846.72,Credit Card,Electronics,0,0,Night,1
172979.51,Credit Card,Shopping,1,0,Day,0
59547.7,NetBanking,Grocery,0,0,Night,0
178186.06,UPI,Gaming,0,0,Night,1
194324.9,UPI,Education,1,0,Day,0
156928.58,Debit Card,Education,0,0,Night,0
54354.75,NetBanking,Fuel,1,0,Night,1
148846.91,NetBanking,Education,0,1,Day,0
6444.74,UPI,Fuel,1,0,Night,0
153223.31,Credit Card,Finance & Investments,1,0,Night,1
43730.44,Debit Card,Shopping,1,1,Night,1
50652.47,NetBanking,Utilities & Bills,0,0,Night,0
78000.38,Credit Card,Subscriptions,1,1,Night,1
113385.39,NetBanking,Gaming,0,0,Night,1
156140.36,Credit Card,Finance & Investments,1,0,Day,0
192103.33,UPI,Travel & Transport,1,0,Day,0
60959.48,NetBanking,Subscriptions,1,1,Night,1
45862.49,Credit Card,Entertainment,0,0,Night,0
143640.3,Credit Card,Subscriptions,1,0,Night,1
13412.71,UPI,Finance & Investments,1,0,Day,0
120844.52,Debit Card,Luxury Goods,1,1,Day,1
31315.94,Debit Card,Utilities & Bills,0,0,Night,0
148814.26,Debit Card,Gaming,0,0,Day,0
114481.57,Debit Card,Healthcare,0,0,Night,0
100054.87,UPI,Finance & Investments,0,1,Night,1
170410.02,NetBanking,Food & Dining,0,0,Night,0
177837.74,Debit Card,Utilities & Bills,1,0,Day,0
65579.99,UPI,Shopping,0,1,Day,0
197708.24,Credit Card,Entertainment,0,1,Night,1
172165.71,UPI,Luxury Goods,1,0,Day,1
64920.64,Debit Card,Food & Dining,1,0,Night,1
37755.53,Debit Card,Healthcare,0,0,Day,0
172474.24,UPI,Food & Dining,0,1,Day,0
25581.09,NetBanking,Entertainment,1,1,Day,0
16290.76,UPI,Gaming,1,1,Night,1
2575.82,NetBanking,Entertainment,0,0,Day,0
3381.98,NetBanking,Subscriptions,1,1,Night,1
68809.61,NetBanking,Entertainment,0,0,Night,0
125127.02,NetBanking,Gaming,0,1,Day,1
56397.7,Credit Card,Education,1,1,Night,1
13196.85,NetBanking,Finance & Investments,0,0,Day,0
101362.39,NetBanking,Food & Dining,0,1,Night,1
4254.91,NetBanking,Finance & Investments,1,1,Night,1
181793.97,Credit Card,Travel & Transport,1,0,Night,1
89348.24,Credit Card,Utilities & Bills,1,0,Night,1
15514.16,NetBanking,Healthcare,0,1,Day,0
25333.24,NetBanking,Subscriptions,0,1,Night,0
32500.94,Debit Card,Food & Dining,1,1,Night,1
151349.91,UPI,Education,0,1,Day,0
94003.16,NetBanking,Electronics,0,0,Day,0
102807.09,NetBanking,Travel & Transport,1,1,Day,1
99729.9,UPI,Food & Dining,1,1,Night,1
182784.33,Credit Card,Fuel,0,1,Day,0
6794.62,UPI,Gaming,0,0,Night,0
196207.36,Credit Card,Education,1,0,Day,0
189691.83,UPI,Shopping,1,0,Day,0
147829.46,Credit Card,Gaming,0,0,Day,0
51428.53,NetBanking,Healthcare,0,1,Day,0
78250.66,Debit Card,Finance & Investments,1,1,Night,1
55021.01,Credit Card,Healthcare,1,0,Day,0
75024.67,NetBanking,Shopping,1,0,Night,1
188579.62,Debit Card,Utilities & Bills,1,1,Day,1
62486.94,Debit Card,Electronics,1,1,Day,1
7564.63,NetBanking,Subscriptions,0,1,Night,0
89704.08,NetBanking,Travel & Transport,1,0,Day,0
119193.19,Debit Card,Travel & Transport,0,1,Night,1
161120.51,Debit Card,Gaming,0,0,Day,0
67814.12,Debit Card,Fuel,0,0,Night,0
27609.61,NetBanking,Finance & Investments,0,1,Night,0
2841.22,Credit Card,Gaming,0,0,Night,0
184118.41,Debit Card,Shopping,0,0,Day,0
184104.32,NetBanking,Travel & Transport,1,0,Day,0
44859.2,NetBanking,Fuel,1,1,Night,1
49731.61,Credit Card,Finance & Investments,1,1,Night,1
124145.99,Credit Card,Education,0,1,Night,1
111904.23,NetBanking,Luxury Goods,1,0,Night,1
156051.1,UPI,Finance & Investments,0,1,Night,1
175924.39,NetBanking,Food & Dining,1,0,Day,0
31754.95,Debit Card,Entertainment,0,1,Day,0
181640.58,Credit Card,Entertainment,1,0,Day,0
56933.05,NetBanking,Subscriptions,1,0,Night,1
166025.76,Credit Card,Gaming,1,0,Day,1
172014.54,Credit Card,Finance & Investments,1,0,Day,0
154836.39,NetBanking,Luxury Goods,1,1,Day,1
101286.46,NetBanking,Luxury Goods,0,0,Night,1
105670.27,NetBanking,Fuel,1,0,Day,0
18225.18,Credit Card,Fuel,1,1,Night,1
125380.12,Debit Card,Subscriptions,0,1,Day,0
70151.63,Credit Card,Healthcare,1,1,Day,1
177404.42,Credit Card,Electronics,1,1,Night,1
44662.93,Debit Card,Fuel,1,1,Night,1
42031.75,NetBanking,Education,0,1,Day,0
98734.29,NetBanking,Travel & Transport,1,0,Day,0
55174.9,NetBanking,Electronics,1,0,Night,1
155025.94,Debit Card,Food & Dining,0,1,Day,0
129676.07,Debit Card,Electronics,0,1,Night,1
114293.47,NetBanking,Utilities & Bills,0,1,Night,1
3209.58,UPI,Grocery,1,1,Night,1
146860.77,Credit Card,Travel & Transport,1,1,Night,1
77701.39,NetBanking,Gaming,1,0,Day,1
96415.37,Debit Card,Entertainment,1,1,Night,1
198872.43,Debit Card,Food & Dining,1,0,Night,1
196818.39,UPI,Gaming,1,1,Night,1
10149.89,UPI,Entertainment,0,0,Night,0
46226.89,Debit Card,Utilities & Bills,1,1,Day,0
156539.57,NetBanking,Education,1,1,Night,1
153361.04,NetBanking,Finance & Investments,0,0,Day,0
188932.72,NetBanking,Travel & Transport,1,1,Night,1
62958.29,Credit Card,Subscriptions,0,0,Day,0
160177.77,Credit Card,Food & Dining,0,1,Night,1
884.38,Credit Card,Subscriptions,1,1,Day,0
169418.1,Credit Card,Travel & Transport,1,0,Day,0
84128.71,Credit Card,Healthcare,1,0,Day,0
148026.16,Credit Card,Shopping,0,0,Day,0
161036.57,Debit Card,Entertainment,1,1,Night,1
69998.06,Credit Card,Healthcare,0,1,Day,0
37101.09,Debit Card,Fuel,1,1,Day,0
80719.32,Debit Card,Entertainment,1,1,Day,1
148824.34,NetBanking,Grocery,0,1,Night,1
835.13,UPI,Food & Dining,0,0,Day,0
163206.17,Credit Card,Gaming,1,0,Day,1
143189.73,UPI,Gaming,0,0,Day,0
148648.23,Credit Card,Electronics,0,1,Day,1
128877.04,Debit Card,Food & Dining,0,0,Night,0
77231.29,NetBanking,Entertainment,1,0,Day,0
84937.48,Credit Card,Utilities & Bills,1,1,Day,1
88842.7,Debit Card,Healthcare,0,1,Day,0
122263.03,NetBanking,Finance & Investments,1,1,Night,1
43551.12,NetBanking,Fuel,0,1,Day,0
185730.47,Debit Card,Gaming,1,0,Night,1
108282.46,NetBanking,Travel & Transport,1,1,Night,1
114723.91,UPI,Shopping,0,1,Day,0
115981.36,Credit Card,Luxury Goods,1,1,Day,1
139578.56,NetBanking,Electronics,1,0,Day,1
119385.33,Debit Card,Gaming,0,0,Day,0
91264.37,Credit Card,Electronics,0,1,Day,1
30524.48,Debit Card,Grocery,0,1,Night,0
129446.83,NetBanking,Food & Dining,1,0,Night,1
196326.6,NetBanking,Shopping,1,0,Night,1
7567.52,NetBanking,Grocery,0,1,Day,0
85399.42,UPI,Travel & Transport,0,1,Day,0
77495.95,NetBanking,Fuel,1,1,Night,1
78908.42,UPI,Utilities & Bills,1,0,Day,0
20520.46,UPI,Travel & Transport,1,0,Night,0
100242.1,Debit Card,Finance & Investments,1,0,Night,1
134404.61,Debit Card,Finance & Investments,1,1,Night,1
115291.52,NetBanking,Entertainment,1,1,Night,1
50409.1,UPI,Subscriptions,1,1,Day,1
89452.75,NetBanking,Utilities & Bills,0,0,Day,0
169928.11,NetBanking,Entertainment,0,0,Night,0
174301.33,Credit Card,Entertainment,0,1,Night,1
3211.66,Credit Card,Luxury Goods,1,1,Night,1
43516.11,Credit Card,Food & Dining,1,1,Night,1
48949.81,UPI,Food & Dining,1,1,Day,0
60428.88,NetBanking,Finance & Investments,1,0,Day,0
14959.12,NetBanking,Fuel,0,1,Night,0
67831.58,UPI,Education,1,1,Day,1
91335.91,Debit Card,Electronics,1,1,Night,1
133205.5,UPI,Travel & Transport,1,1,Day,1
40486.27,Credit Card,Healthcare,0,0,Day,0
87564.16,NetBanking,Utilities & Bills,1,1,Night,1
195975.26,Credit Card,Entertainment,0,0,Night,0
343.95,NetBanking,Shopping,1,0,Night,0
122855.31,UPI,Gaming,1,1,Night,1
34695.13,NetBanking,Finance & Investments,0,0,Day,0
83361.66,Credit Card,Grocery,0,0,Day,0
16409.44,Debit Card,Electronics,1,1,Night,1
174618.17,Debit Card,Entertainment,0,1,Night,1
120642.05,NetBanking,Fuel,0,0,Night,0
158972.1,NetBanking,Electronics,0,0,Night,1
74123.78,Debit Card,Shopping,1,1,Day,1
15603.33,NetBanking,Luxury Goods,0,1,Day,0
124319.41,UPI,Travel & Transport,0,0,Day,0
155929.89,NetBanking,Utilities & Bills,0,1,Night,1
131537.19,Credit Card,Grocery,0,1,Night,1
10646.25,Debit Card,Subscriptions,0,1,Day,0
75931.34,UPI,Education,1,1,Day,1
80052.95,Debit Card,Shopping,1,0,Night,1
86169.32,UPI,Finance & Investments,0,0,Night,0
196222.55,Debit Card,Fuel,1,1,Day,1
104965.57,Credit Card,Travel & Transport,0,0,Day,0
189849.22,Debit Card,Shopping,1,1,Day,1
62521.05,Credit Card,Luxury Goods,0,0,Night,1
27344.7,Credit Card,Gaming,0,0,Day,0
50679.54,Debit Card,Travel & Transport,0,1,Day,0
57909.9,NetBanking,Gaming,1,1,Day,1
33978.22,Credit Card,Fuel,0,0,Night,0
183364.93,NetBanking,Entertainment,1,1,Day,1
83871.13,UPI,Luxury Goods,1,1,Night,1
56526.04,NetBanking,Education,0,0,Day,0
125777.68,UPI,Electronics,0,0,Night,1
132903.11,UPI,Grocery,1,0,Day,0
139468.53,UPI,Grocery,1,0,Day,0
86275.05,Debit Card,Subscriptions,1,1,Day,1
144095.45,NetBanking,Electronics,1,1,Day,1
12351.45,NetBanking,Subscriptions,0,0,Day,0
100315.31,NetBanking,Gaming,0,0,Day,0
82676.25,Credit Card,Shopping,0,0,Day,0
184934.02,UPI,Fuel,1,1,Day,1
26783.61,Credit Card,Finance & Investments,0,1,Night,0
55752.71,UPI,Entertainment,0,1,Night,1
123383.14,Debit Card,Utilities & Bills,1,1,Day,1
139036.52,UPI,Finance & Investments,0,0,Day,0
159574.25,UPI,Subscriptions,1,1,Night,1
168632.87,NetBanking,Healthcare,0,0,Night,0
190797.66,UPI,Finance & Investments,1,1,Night,1
20218.16,UPI,Entertainment,1,0,Night,0
124156.27,Credit Card,Finance & Investments,0,0,Night,0
27882.24,Credit Card,Grocery,1,0,Night,0
173776.44,NetBanking,Shopping,0,1,Day,0
7482.41,Debit Card,Finance & Investments,0,0,Night,0
114529.31,Debit Card,Grocery,1,0,Night,1
157463.76,UPI,Grocery,0,1,Night,1
138784.0,UPI,Travel & Transport,1,1,Day,1
70837.25,NetBanking,Food & Dining,1,1,Day,1
90694.56,Credit Card,Travel & Transport,0,0,Night,0
104932.93,Credit Card,Entertainment,0,0,Day,0
170869.22,NetBanking,Subscriptions,1,1,Day,1
14316.21,Debit Card,Travel & Transport,1,0,Night,0
26435.08,NetBanking,Luxury Goods,0,0,Night,0
138734.09,Credit Card,Education,0,0,Night,0
53936.08,Debit Card,Food & Dining,0,0,Day,0
124576.64,Credit Card,Finance & Investments,0,1,Day,0
83849.24,UPI,Subscriptions,1,0,Day,0
76468.2,Credit Card,Gaming,1,1,Night,1
183013.41,NetBanking,Luxury Goods,0,1,Day,1
186875.68,Debit Card,Education,0,0,Night,0
131964.43,UPI,Gaming,1,0,Night,1
36875.54,Debit Card,Travel & Transport,1,1,Night,1
65116.26,UPI,Subscriptions,0,0,Night,0
128458.05,NetBanking,Utilities & Bills,0,0,Day,0
84189.6,NetBanking,Luxury Goods,0,0,Night,1
80490.56,Credit Card,Shopping,0,0,Night,0
104344.84,NetBanking,Subscriptions,1,0,Night,1
161141.83,Credit Card,Electronics,0,0,Day,0
40211.68,UPI,Entertainment,1,0,Night,0
96158.58,UPI,Entertainment,0,0,Day,0
110010.36,Credit Card,Utilities & Bills,1,1,Day,1
164537.22,Credit Card,Luxury Goods,0,1,Day,1
128410.26,UPI,Healthcare,0,1,Night,1
87479.32,NetBanking,Entertainment,1,1,Day,1
45604.27,NetBanking,Healthcare,1,0,Night,0
133727.07,Debit Card,Luxury Goods,1,0,Night,1
99755.6,Credit Card,Gaming,1,1,Day,1
38521.36,UPI,Electronics,1,0,Day,0
42926.05,UPI,Travel & Transport,1,1,Day,0
196674.21,UPI,Luxury Goods,0,1,Night,1
89311.61,UPI,Healthcare,1,1,Night,1
171520.85,NetBanking,Utilities & Bills,0,1,Night,1
170523.12,Debit Card,Entertainment,0,1,Day,0
48505.97,NetBanking,Fuel,1,1,Night,1
47151.04,Debit Card,Utilities & Bills,0,1,Night,0
65878.09,NetBanking,Luxury Goods,1,1,Night,1
118742.9,Credit Card,Food & Dining,1,1,Night,1
134833.86,Debit Card,Travel & Transport,1,1,Day,1
10078.14,Debit Card,Utilities & Bills,1,0,Day,0
25091.69,Debit Card,Grocery,0,0,Day,0
23607.55,UPI,Gaming,1,1,Night,1
170724.22,NetBanking,Shopping,1,0,Day,0
40941.79,NetBanking,Finance & Investments,1,1,Night,1
184411.61,UPI,Education,1,0,Day,0
75020.76,NetBanking,Travel & Transport,1,1,Night,1
179139.53,Credit Card,Gaming,1,1,Day,1
3523.88,UPI,Luxury Goods,1,0,Night,1
113157.1,NetBanking,Subscriptions,0,0,Day,0
68073.96,NetBanking,Utilities & Bills,0,0,Day,0
40669.16,Debit Card,Fuel,0,1,Day,0
120455.7,Debit Card,Finance & Investments,1,1,Day,1
61374.9,Credit Card,Subscriptions,1,1,Day,1
183231.58,Credit Card,Entertainment,1,1,Night,1
63624.08,UPI,Gaming,1,1,Day,1
122327.03,UPI,Finance & Investments,0,0,Day,0
125506.73,UPI,Fuel,1,0,Night,1
72326.99,UPI,Fuel,0,1,Night,1
123143.66,UPI,Fuel,1,1,Day,1
190166.3,UPI,Utilities & Bills,1,1,Night,1
119229.96,Debit Card,Subscriptions,1,1,Day,1
181237.61,Debit Card,Luxury Goods,0,1,Day,1
142236.4,NetBanking,Fuel,0,0,Night,0
35917.81,NetBanking,Travel & Transport,1,0,Day,0
103408.92,Credit Card,Luxury Goods,0,1,Night,1
12900.13,Debit Card,Luxury Goods,0,0,Night,0
174573.88,Credit Card,Electronics,1,0,Night,1
94637.09,Debit Card,Healthcare,1,0,Night,1
164203.98,NetBanking,Healthcare,0,1,Day,0
24476.48,UPI,Electronics,0,1,Day,0
119529.62,NetBanking,Utilities & Bills,1,1,Night,1
61821.67,Debit Card,Electronics,0,0,Night,1
160775.44,Debit Card,Grocery,1,0,Day,0
47936.98,UPI,Education,0,1,Night,0
171127.5,Debit Card,Fuel,1,1,Day,1
86539.88,Debit Card,Travel & Transport,0,1,Night,1
11687.79,NetBanking,Shopping,0,1,Night,0
177064.92,Credit Card,Healthcare,1,1,Day,1
31954.38,UPI,Gaming,0,1,Night,1
28038.89,Credit Card,Utilities & Bills,0,0,Night,0
62526.85,Credit Card,Travel & Transport,1,1,Night,1
6987.51,Debit Card,Education,1,0,Night,0
112294.56,Credit Card,Food & Dining,1,1,Night,1
26888.52,UPI,Luxury Goods,1,0,Night,1
149453.95,Debit Card,Luxury Goods,0,1,Night,1
36788.78,Credit Card,Travel & Transport,0,0,Night,0
41809.63,Credit Card,Food & Dining,1,1,Night,1
128565.68,Credit Card,Food & Dining,0,1,Night,1
199687.69,UPI,Food & Dining,0,0,Night,0
190015.84,Debit Card,Entertainment,0,1,Night,1
61133.53,Debit Card,Luxury Goods,1,1,Day,1
193847.86,Debit Card,Food & Dining,0,0,Day,0
151663.54,UPI,Electronics,0,1,Night,1
76123.63,Credit Card,Healthcare,0,0,Day,0
98721.06,Debit Card,Finance & Investments,0,1,Day,0
59233.26,UPI,Shopping,1,0,Night,1
142564.89,Credit Card,Electronics,0,1,Night,1
118209.27,UPI,Finance & Investments,0,1,Day,0
174532.6,NetBanking,Gaming,1,1,Night,1
25623.24,UPI,Finance & Investments,1,0,Night,0
75038.51,NetBanking,Subscriptions,0,1,Day,0
34574.54,NetBanking,Electronics,0,0,Day,0
39711.43,UPI,Subscriptions,1,0,Day,0
178878.8,Credit Card,Gaming,1,0,Day,1
37299.72,NetBanking,Food & Dining,1,1,Night,1
35770.37,UPI,Fuel,1,0,Day,0
79638.87,Credit Card,Travel & Transport,1,0,Night,1
90672.07,Debit Card,Grocery,0,1,Day,0
41006.63,Debit Card,Luxury Goods,1,1,Night,1
12389.64,UPI,Gaming,0,0,Night,0
41543.56,UPI,Finance & Investments,0,0,Day,0
87248.58,Credit Card,Subscriptions,0,0,Day,0
112184.28,UPI,Food & Dining,1,0,Day,0
136248.93,NetBanking,Grocery,1,0,Day,0
159087.2,Debit Card,Healthcare,1,0,Day,0
169866.97,Debit Card,Subscriptions,0,0,Night,0
106675.78,Credit Card,Travel & Transport,1,0,Day,0
57360.49,Debit Card,Shopping,0,1,Night,1
34838.74,NetBanking,Education,1,1,Night,1
25552.9,Debit Card,Grocery,0,0,Day,0
131610.94,NetBanking,Travel & Transport,0,1,Night,1
88997.57,Credit Card,Healthcare,1,1,Night,1
56513.64,UPI,Food & Dining,1,1,Day,1
162322.64,UPI,Luxury Goods,1,0,Day,1
142754.81,UPI,Electronics,0,0,Night,1
72030.54,UPI,Entertainment,0,0,Night,0
135272.89,UPI,Education,0,1,Night,1
19399.17,Credit Card,Travel & Transport,1,1,Night,1
79836.22,Credit Card,Food & Dining,1,0,Night,1
152208.34,Debit Card,Education,0,1,Night,1
73408.86,UPI,Gaming,0,1,Night,1
97588.88,NetBanking,Food & Dining,1,0,Day,0
88608.22,Debit Card,Travel & Transport,0,1,Day,0
193417.58,UPI,Grocery,0,0,Night,0
64303.32,NetBanking,Entertainment,1,0,Night,1
108344.61,Credit Card,Education,0,1,Night,1
98148.54,Credit Card,Gaming,1,0,Night,1
165079.46,Debit Card,Food & Dining,0,0,Night,0
183451.1,UPI,Fuel,1,1,Night,1
67253.01,Credit Card,Entertainment,1,0,Night,1
31383.94,NetBanking,Utilities & Bills,0,1,Night,0
94871.44,Credit Card,Fuel,1,0,Day,0
194826.67,Credit Card,Gaming,1,0,Day,1
5535.73,Credit Card,Finance & Investments,0,1,Day,0
153427.13,Credit Card,Education,0,0,Night,0
160217.43,NetBanking,Education,0,0,Night,0
18762.32,UPI,Shopping,0,0,Night,0
189806.87,UPI,Grocery,1,0,Night,1
108803.41,UPI,Education,0,1,Day,0
94767.37,NetBanking,Finance & Investments,0,1,Night,1
58433.85,Debit Card,Grocery,1,0,Night,1
80028.61,Credit Card,Travel & Transport,1,1,Day,1
26424.72,Debit Card,Entertainment,1,1,Night,1
186947.31,UPI,Electronics,1,0,Night,1
169984.47,NetBanking,Food & Dining,1,1,Night,1
40242.08,Credit Card,Education,0,0,Night,0
3288.66,UPI,Fuel,1,1,Night,1
156250.27,Debit Card,Subscriptions,0,0,Night,0
93631.37,Credit Card,Fuel,1,1,Day,1
127635.57,UPI,Luxury Goods,0,1,Night,1
196397.53,Credit Card,Gaming,0,1,Day,1
41308.38,NetBanking,Entertainment,1,1,Night,1
138764.24,UPI,Education,1,1,Night,1
55027.67,Debit Card,Shopping,1,1,Night,1
176240.65,Debit Card,Subscriptions,0,1,Day,0
138769.85,Credit Card,Finance & Investments,1,1,Night,1
85066.81,Credit Card,Travel & Transport,1,1,Day,1
63808.66,UPI,Utilities & Bills,0,0,Night,0
120063.59,NetBanking,Entertainment,1,1,Day,1
88043.56,NetBanking,Entertainment,0,0,Day,0
145050.3,UPI,Shopping,1,0,Night,1
114517.19,UPI,Healthcare,0,0,Night,0
139660.05,Debit Card,Food & Dining,1,0,Night,1
173317.24,Debit Card,Entertainment,0,0,Night,0
92449.32,NetBanking,Electronics,1,1,Night,1
177608.01,Debit Card,Utilities & Bills,0,0,Day,0
143202.46,Credit Card,Fuel,0,0,Day,0
43353.46,Credit Card,Luxury Goods,0,0,Day,0
86161.54,Debit Card,Entertainment,0,0,Night,0
33390.01,UPI,Utilities & Bills,1,0,Night,0
156002.16,Debit Card,Subscriptions,1,0,Day,0
35299.44,Credit Card,Subscriptions,1,1,Day,0
174295.8,Debit Card,Fuel,0,0,Night,0
124115.1,NetBanking,Gaming,1,1,Night,1
112921.65,Credit Card,Finance & Investments,0,0,Night,0
43011.55,Debit Card,Gaming,0,0,Day,0
14388.96,Debit Card,Education,1,0,Night,0
42844.59,NetBanking,Fuel,0,1,Day,0
15514.62,Debit Card,Grocery,0,0,Day,0
193385.96,Credit Card,Grocery,0,1,Night,1
104294.01,NetBanking,Travel & Transport,0,0,Night,0
161771.74,Credit Card,Luxury Goods,1,0,Day,1
71750.62,NetBanking,Shopping,1,0,Day,0
193447.4,UPI,Food & Dining,1,0,Night,1
52223.38,Debit Card,Grocery,0,1,Day,0
86691.9,UPI,Finance & Investments,0,1,Day,0
86597.26,Debit Card,Education,1,1,Night,1
127458.68,Debit Card,Travel & Transport,0,0,Night,0
42483.58,NetBanking,Education,1,1,Day,0
47967.24,UPI,Shopping,1,0,Night,0
154758.06,UPI,Healthcare,0,0,Day,0
108801.79,UPI,Subscriptions,1,0,Day,0
62475.6,UPI,Electronics,0,0,Night,1
192727.94,NetBanking,Electronics,1,0,Day,1
96135.73,NetBanking,Shopping,0,0,Night,0
27784.95,UPI,Education,1,1,Day,0
179651.69,Credit Card,Electronics,1,1,Night,1
114590.54,Credit Card,Entertainment,1,1,Day,1
155161.2,NetBanking,Healthcare,0,1,Night,1
35887.39,NetBanking,Finance & Investments,0,0,Night,0
72965.81,UPI,Luxury Goods,0,1,Night,1
